415|12/05/15|A|07|31|238||418.96|0.00|00257865
416|12/05/15|A|15|00|238||00104703100000158500|418.96|00257898
417|12/05/15|A|07|31|238||418.96|0.00|00257898
418|12/05/15|A|15|00|238||00104703100000189200|341.14|00257904
419|12/05/15|A|07|31|238||341.14|0.00|00257904
420|12/05/15|A|15|00|238||00104703100000165800|255.86|00257905
421|12/05/15|A|07|31|238||255.86|0.00|00257905
422|12/05/15|A|15|00|238||00104703100000165600|255.86|00257906
423|12/05/15|A|07|31|238||255.86|0.00|00257906
424|12/05/15|A|15|00|238||00104703100000165900|255.86|00257907
425|12/05/15|A|07|31|238||255.86|0.00|00257907
426|12/05/15|A|15|00|238||00104703100000110300|418.96|00257923
427|12/05/15|A|07|31|238||418.96|0.00|00257923
428|12/05/15|A|15|00|238||00104703100000120200|251.38|00257927
429|12/05/15|A|07|31|238||251.38|0.00|00257927
430|12/05/15|A|15|00|238||00104703100000120100|418.96|00257928
431|12/05/15|A|07|31|238||418.96|0.00|00257928
432|12/05/15|A|15|00|238||00104703100000120000|251.38|00257931
433|12/05/15|A|07|31|238||251.38|0.00|00257931
434|12/05/15|A|15|00|238||00104703100000119900|251.38|00257932
435|12/05/15|A|07|31|238||251.38|0.00|00257932
436|12/05/15|A|15|00|238||001047031000000925|335.16|00257934
437|12/05/15|A|07|31|238||335.16|0.00|00257934
438|12/05/15|A|15|00|238||00104703100000086100|418.96|00257966
439|12/05/15|A|07|31|238||418.96|0.00|00257966
440|12/05/15|A|15|00|238||00104703100000156700|469.23|00257968
441|12/05/15|A|07|31|238||469.23|0.00|00257968
442|12/05/15|A|15|00|238||00104703100000181300|418.96|00257970
443|12/05/15|A|07|31|238||418.96|0.00|00257970
444|12/05/15|A|15|00|238||00104703100000181000|418.96|00257971
445|12/05/15|A|07|31|238||418.96|0.00|00257971
446|12/05/15|A|15|00|238||00104703100000181200|418.96|00257973
447|12/05/15|A|07|31|238||418.96|0.00|00257973
448|12/05/15|A|15|00|238||00104703100000181400|418.96|00257975
449|12/05/15|A|07|31|238||418.96|0.00|00257975
450|12/05/15|A|15|00|238||00104703100000168400|418.96|00258049
451|12/05/15|A|07|31|238||418.96|0.00|00258049
452|12/05/15|A|15|00|238||00104703100000190400|351.92|00258058
453|12/05/15|A|07|31|238||351.92|0.00|00258058
454|12/05/15|A|15|00|238||00104703100000085600|418.96|00258060
455|12/05/15|A|07|31|238||418.96|0.00|00258060
456|12/05/15|A|15|00|238||00104703100000085800|418.96|00258063
457|12/05/15|A|07|31|238||418.96|0.00|00258063
458|12/05/15|A|15|00|238||00104703100000135900|430.00|00258092
459|12/05/15|A|07|31|238||430.00|0.00|00258092
